FID,IID,SOL,C1,C2,C3,C4
TSI,22,0,0.0406395,-0.0872349,-0.0178234,-2.97011e-05
TSI,23,0,0.0415351,-0.0885122,-0.0157353,0.00124869
TSI,24,0,0.0436519,-0.085929,-0.0150439,0.000434319
TSI,25,0,0.0426612,-0.0883049,-0.0148008,0.00165284
TSI,26,0,0.0427142,-0.0882686,-0.0159714,0.00112068
TSI,27,0,0.0414836,-0.0893566,-0.0146085,0.000615345
TSI,28,0,0.0418139,-0.0866837,-0.0159775,0.00362473
TSI,29,0,0.0418805,-0.0904799,-0.0138775,-0.000277687
TSI,30,0,0.043216,-0.0884936,-0.0151184,0.00193138
TSI,31,0,0.042697,-0.0874696,-0.0141095,0.00101035
TSI,32,0,0.0419517,-0.088194,-0.0153301,0.00165175
TSI,33,0,0.0437943,-0.0862577,-0.0170318,0.000470774
TSI,34,0,0.0421955,-0.0893141,-0.014995,0.00315166
TSI,35,0,0.0432598,-0.0901964,-0.0163339,-0.00135563
TSI,36,0,0.0427119,-0.0874632,-0.0176981,0.003425
TSI,37,0,0.0411644,-0.0886007,-0.0163971,-0.000173429
TSI,38,0,0.0450347,-0.0875694,-0.0174627,0.000133483
TSI,39,0,0.0424136,-0.0899277,-0.0132116,-0.000221955
TSI,40,0,0.0411053,-0.0897548,-0.0172318,0.00237805
TSI,41,0,0.0439235,-0.087704,-0.0157656,-0.00179694
TSI,42,0,0.0450776,-0.0851227,-0.0135222,0.000377482
TSI,43,0,0.0411317,-0.088922,-0.0128274,0.00165616
TSI,44,0,0.0419268,-0.0880963,-0.0143389,-0.000861878
TSI,45,0,0.0415856,-0.0907888,-0.0137129,0.00154329
TSI,46,0,0.0410154,-0.0878103,-0.0166291,0.000738019
TSI,47,0,0.0433118,-0.0905791,-0.0163178,0.000265615
TSI,48,0,0.0425504,-0.087603,-0.0157801,-0.00104079
TSI,49,0,0.042374,-0.0895427,-0.0152375,0.00395922
TSI,50,0,0.0422047,-0.089677,-0.0165535,0.00174463
TSI,51,0,0.0416994,-0.0871612,-0.014855,0.00278446
TSI,52,0,0.0420987,-0.0870419,-0.015915,0.00197157
TSI,53,0,0.0420258,-0.0880973,-0.0163327,0.00222411
TSI,54,0,0.0439796,-0.0877702,-0.012199,0.00147244
TSI,55,0,0.0436004,-0.0891257,-0.0162785,0.000351635
TSI,56,0,0.0394555,-0.0872071,-0.0148829,0.00124916
TSI,57,0,0.0423273,-0.0900203,-0.015191,-0.000556138
TSI,58,0,0.0440741,-0.0884621,-0.0160731,-0.000139198
TSI,59,0,0.041865,-0.0879799,-0.0152655,0.00179494
TSI,60,0,0.0410477,-0.0872272,-0.0152247,0.00271717
TSI,61,0,0.0419506,-0.0899095,-0.0154033,0.000615139
TSI,62,0,0.0424388,-0.0902962,-0.0163737,0.00102323
TSI,63,0,0.0415756,-0.0878409,-0.0168635,0.00323495
TSI,64,0,0.0423045,-0.0891003,-0.0159583,0.000217109
TSI,65,0,0.0434006,-0.088795,-0.0151262,0.00101424
TSI,66,0,0.0426672,-0.087206,-0.0132934,0.00206049
TSI,67,0,0.0430265,-0.0873994,-0.0153376,-5.13297e-05
TSI,68,0,0.0423016,-0.087921,-0.0157346,0.000990548
TSI,69,0,0.0408966,-0.0887585,-0.0162597,0.000606137
TSI,70,0,0.0412574,-0.0885557,-0.0126095,0.00194052
TSI,71,0,0.043768,-0.088826,-0.0133956,0.00116361
TSI,72,0,0.0428371,-0.0895945,-0.0141478,0.00172492
TSI,73,0,0.0420245,-0.088626,-0.0125872,0.000404886
TSI,74,0,0.0424598,-0.0883859,-0.015377,0.00165792
TSI,75,0,0.0421325,-0.0881525,-0.0180112,0.000221253
TSI,76,0,0.0429445,-0.0889282,-0.0162149,0.00207162
TSI,77,0,0.0447081,-0.0876963,-0.0144362,0.00257517
TSI,78,0,0.0426188,-0.0877901,-0.0138216,0.00166413
TSI,79,0,0.0424595,-0.0869466,-0.0158682,0.0010395
TSI,80,0,0.0438843,-0.0883334,-0.0163572,0.00126342
TSI,81,0,0.0422686,-0.0888224,-0.0131363,0.00123559
TSI,82,0,0.043634,-0.0881237,-0.0150619,0.00197252
TSI,83,0,0.0396677,-0.0909927,-0.0122049,7.1154e-05
TSI,84,0,0.0432094,-0.0874914,-0.0148192,0.000216908
TSI,85,0,0.0427155,-0.0879446,-0.0140354,0.00108183
TSI,86,0,0.0426216,-0.0904874,-0.0149694,-0.00122907
TSI,87,0,0.0416037,-0.0892844,-0.0140867,0.00158314
TSI,88,0,0.0408788,-0.087359,-0.0161921,0.00161002
JPT,1,0,0.0929811,0.0700862,-0.00685415,0.000136448
JPT,2,0,0.0936269,0.0690443,-0.00579824,0.00124986
JPT,3,0,0.0935308,0.0698253,-0.0056102,-0.000834831
JPT,4,0,0.0937754,0.0699376,-0.00512736,0.00218151
JPT,5,0,0.0937801,0.0693403,-0.0047938,-0.00126198
JPT,6,0,0.0925387,0.0700104,-0.00562038,0.00197377
JPT,7,0,0.0934461,0.0691509,-0.00243315,0.00114957
JPT,8,0,0.0931821,0.0703144,-0.00444702,1.78558e-05
JPT,9,0,0.0932229,0.0683568,-0.00618016,-0.000406889
JPT,10,0,0.0936467,0.069231,-0.00570882,-4.32644e-05
JPT,11,0,0.0937549,0.071302,-0.00534626,0.0010243
JPT,12,0,0.095292,0.0707185,-0.00530396,0.000621904
JPT,13,0,0.0924961,0.0691616,-0.00526625,0.000581752
JPT,14,0,0.0939993,0.07036,-0.00370082,-0.000322052
JPT,15,0,0.0930437,0.0690786,-0.00332233,2.70266e-05
JPT,16,0,0.0960599,0.0685953,-0.00511829,0.000516602
JPT,17,0,0.0928039,0.0693167,-0.00569516,0.00104286
JPT,18,0,0.0950501,0.0712652,-0.00606872,-0.000842663
JPT,19,0,0.0957643,0.0672263,-0.00523878,0.00131266
JPT,20,0,0.0941874,0.070654,-0.00390668,0.000752022
JPT,21,0,0.0941141,0.0678909,-0.00362056,0.000847174
JPT,22,0,0.0940433,0.0712908,-0.00568877,-0.000369191
JPT,23,0,0.0941811,0.0687429,-0.00105638,0.000115296
JPT,24,0,0.0964845,0.0707343,-0.00710803,-0.000264735
JPT,25,0,0.0939943,0.0666454,-0.00270517,-0.0016526
JPT,26,0,0.0936515,0.0698432,-0.00259056,0.000989678
JPT,27,0,0.0942716,0.0708699,-0.00505279,0.00219724
JPT,28,0,0.0944079,0.0696746,-0.00198917,0.000610277
JPT,29,0,0.0915729,0.0717367,-0.00395269,0.000866296
JPT,30,0,0.092987,0.0718413,-0.00565083,0.000311548
JPT,31,0,0.094832,0.0684482,-0.00470649,0.00028207
JPT,32,0,0.0924007,0.0685886,-0.0068052,-0.00157126
JPT,33,0,0.0932637,0.0689461,-0.00274995,-0.000553401
JPT,34,0,0.0929099,0.0697733,-0.00526535,0.00206026
JPT,35,0,0.0936657,0.0709717,-0.003993,-0.000948238
JPT,36,0,0.0941873,0.0694366,-0.00240909,0.00159435
JPT,37,0,0.0944112,0.0703917,-0.00561739,0.000916755
JPT,38,0,0.09592,0.0702637,-0.00735052,0.00109607
JPT,39,0,0.0950248,0.072298,-0.00381642,-0.000122349
JPT,40,0,0.0929654,0.068459,-0.00450025,0.00161582
JPT,41,0,0.0940376,0.0705098,-0.00436285,-3.48229e-05
JPT,42,0,0.0933993,0.0705436,-0.00572441,0.00158214
JPT,43,0,0.0939725,0.0707117,-0.00395814,-0.000359525
JPT,44,0,0.0928367,0.0682105,-0.00292535,0.00152518
JPT,45,0,0.0922942,0.0715342,-0.00465982,0.00140125
JPT,46,0,0.093446,0.0686319,-0.00662469,0.0020728
JPT,47,0,0.0951411,0.0693515,-0.00534936,-0.000109352
JPT,48,0,0.0929704,0.0701973,-0.0052302,0.00151745
JPT,49,0,0.0926081,0.0696903,-0.00261324,0.0011185
JPT,50,0,0.0930216,0.068698,-0.00438969,-0.00130777
JPT,51,0,0.0959917,0.0709846,-0.00643735,0.00034739
JPT,52,0,0.0944273,0.0705062,-0.00592638,0.000829669
JPT,53,0,0.0936925,0.0688607,-0.00585012,-0.000925494
JPT,54,0,0.0950797,0.0694671,-0.00646949,-0.00139572
JPT,55,0,0.0946755,0.0719613,-0.00505541,-0.000873872
JPT,56,0,0.0943243,0.0684223,-0.00357257,0.00199445
JPT,57,0,0.0943543,0.0710886,-0.0055354,-0.00226344
JPT,58,0,0.0934987,0.0712286,-0.00257553,0.000576214
JPT,59,0,0.092248,0.0696705,-0.00255072,0.00123052
JPT,60,0,0.0942788,0.0721782,-0.00504729,-0.000160456
JPT,61,0,0.0958266,0.0695292,-0.00168575,0.000681552
JPT,62,0,0.0931384,0.0687437,-0.00397763,-0.00125701
JPT,63,0,0.0953759,0.0694322,-0.00658644,-0.00257393
JPT,64,0,0.0922652,0.0709409,-0.00390648,-0.000974945
JPT,65,0,0.0928047,0.0715197,-0.00525653,0.00175204
JPT,66,0,0.0945592,0.0706519,-0.0059138,0.00167796
JPT,67,0,0.09265,0.0707902,-0.004984,-0.000714009
JPT,68,0,0.0931282,0.0718859,-0.00478952,0.00228302
JPT,69,0,0.0941632,0.0691884,-0.00291806,0.00186804
JPT,70,0,0.0948487,0.06917,-0.00436856,0.000232327
JPT,71,0,0.0914274,0.0717995,-0.00334536,0.000923629
JPT,72,0,0.0943011,0.070195,-0.00651615,0.00234889
JPT,73,0,0.0946677,0.0679828,-0.00520864,-0.000325155
JPT,74,0,0.091526,0.0686898,-0.00452613,-0.000184351
JPT,75,0,0.0940779,0.069937,-0.00390742,-1.46641e-05
JPT,76,0,0.0930892,0.0702432,-0.00301167,0.000599993
JPT,77,0,0.095092,0.0682353,-0.00482076,0.000336509
JPT,78,0,0.094896,0.0717248,-0.00430772,0.0006015
JPT,79,0,0.0952962,0.068031,-0.0070137,-0.00160113
JPT,80,0,0.0927868,0.0724252,-0.00459446,-0.000804759
JPT,81,0,0.0932711,0.070645,-0.00771654,0.00121103
JPT,82,0,0.0943962,0.0685522,-0.00589799,0.00220104
JPT,83,0,0.0941232,0.0698718,-0.00561386,-0.000123741
JPT,84,0,0.0930941,0.070924,-0.00598903,-0.00100378
JPT,85,0,0.0923577,0.0687593,-0.00277723,0.000443463
JPT,86,0,0.0938842,0.0686,-0.00469835,0.00218751
CHD,1,0,0.0942272,0.0692792,-0.00678458,0.00118873
CHD,2,0,0.0931994,0.0714797,-0.00497476,-0.00211083
CHD,3,0,0.0943542,0.0743623,-0.00556955,0.00282131
CHD,4,0,0.0954955,0.0682747,-0.00329808,0.00063002
CHD,5,0,0.0942189,0.0675702,-0.00493476,0.000858559
CHD,6,0,0.0949153,0.0715322,-0.00368389,1.43609e-05
CHD,7,0,0.0938942,0.0744253,-0.00398045,0.000747829
CHD,8,0,0.0933532,0.071541,-0.00153861,0.00313633
CHD,9,0,0.094962,0.0725969,-0.00704995,0.00159225
CHD,10,0,0.0935161,0.0713218,-0.00652143,0.00146758
CHD,11,0,0.0944397,0.0726113,-0.00465079,-0.000371732
CHD,12,0,0.0942098,0.0703298,-0.00637169,-0.000364777
CHD,13,0,0.0939843,0.0727092,-0.00463946,0.000909748
CHD,14,0,0.0947603,0.0711758,-0.00299927,0.000327273
CHD,15,0,0.0942891,0.069679,-0.00542901,0.000197265
CHD,16,0,0.0951777,0.0730591,-0.0055197,7.82356e-05
CHD,17,0,0.0949346,0.0715203,-0.0083368,0.0016114
CHD,18,0,0.0932875,0.0751743,-0.00649256,0.00185847
CHD,19,0,0.0934885,0.0702731,-0.000426673,6.36133e-05
CHD,20,0,0.0931111,0.0714049,-0.00589915,0.00235361
CHD,21,0,0.0944085,0.0702199,-0.00450768,0.00201737
CHD,22,0,0.0942963,0.071342,-0.00712688,0.00126955
CHD,23,0,0.0950378,0.0706101,-0.00440594,0.000814667
CHD,24,0,0.0925061,0.0680271,-0.00390441,0.00180739
CHD,25,0,0.0949074,0.0712705,-0.000751705,0.0020696
CHD,26,0,0.0941007,0.0716077,-0.00415722,0.000625908
CHD,27,0,0.0931699,0.0694424,-0.00403544,0.00113678
CHD,28,0,0.0936682,0.0700339,-0.00159578,0.00187269
CHD,29,0,0.0949199,0.071844,-0.00655687,0.0007047
CHD,30,0,0.0962253,0.07367,-0.00674394,-0.000475358
CHD,31,0,0.0959519,0.0728776,-0.00583362,0.00100227
CHD,32,0,0.0934182,0.0693915,-0.00598663,0.000950554
CHD,33,0,0.0945027,0.0720823,-0.00396771,0.00299165
CHD,34,0,0.0942058,0.0699603,-0.00678036,0.0021483
CHD,35,0,0.0937557,0.0708156,-0.00413051,0.00204137
CHD,36,0,0.0943379,0.0726765,-0.00540695,-0.000818723
CHD,37,0,0.093473,0.071832,-0.00336539,0.00449629
CHD,38,0,0.0945256,0.073316,-0.00379921,0.000504206
CHD,39,0,0.0936491,0.0720102,-0.00467079,0.00414817
CHD,40,0,0.0933753,0.0701389,-0.00417361,0.00149721
CHD,41,0,0.0935062,0.0709906,-0.00540232,0.00238078
CHD,42,0,0.0937294,0.0700835,-0.00479077,0.000163382
CHD,43,0,0.0934213,0.0691354,-0.00336907,0.0013107
CHD,44,0,0.0952669,0.0723278,-0.00401967,0.00347068
CHD,45,0,0.0957431,0.0701824,-0.00620271,0.00167845
CHD,46,0,0.0948614,0.072021,-0.00437881,-0.000346919
CHD,47,0,0.0932496,0.0721988,-0.00459917,0.0018285
CHD,48,0,0.094836,0.0697907,-0.00318418,0.000218715
CHD,49,0,0.0945449,0.0731602,-0.00534044,0.00135463
CHD,50,0,0.0944362,0.0705422,-0.00741036,0.00128582
CHD,51,0,0.0934979,0.0722418,-0.00619736,0.00151909
CHD,52,0,0.0942199,0.0692632,-0.00594149,0.00313489
CHD,53,0,0.0935683,0.073521,-0.00439228,0.0021841
CHD,54,0,0.0943335,0.0684854,-0.00254228,-5.2263e-05
CHD,55,0,0.0940365,0.06937,-0.00385442,0.000506948
CHD,56,0,0.0956211,0.0734302,-0.00494004,0.00233562
CHD,57,0,0.093339,0.0716686,-0.00260837,0.00143827
CHD,58,0,0.0958171,0.0720606,-0.00508112,0.00102981
CHD,59,0,0.0949532,0.0718719,-0.00332989,-0.000318892
CHD,60,0,0.0930412,0.0663901,-0.0029921,0.00218634
CHD,61,0,0.0950288,0.0707425,-0.00551866,0.00061144
CHD,62,0,0.0946174,0.0687218,-0.0060503,-0.00117417
CHD,63,0,0.0943299,0.0726699,-0.00323021,0.00244541
CHD,64,0,0.0920962,0.0692356,-0.00466429,0.00322492
CHD,65,0,0.095203,0.0717248,-0.00600192,0.00309742
CHD,66,0,0.0927648,0.071106,-0.00379539,0.003135
CHD,67,0,0.0930306,0.0725322,-0.00469508,0.0019181
CHD,68,0,0.0937364,0.0700452,-0.00646867,0.00189882
CHD,69,0,0.0935532,0.0701137,-0.00241522,0.00194326
CHD,70,0,0.0933594,0.0718374,-0.00517728,0.000309914
CHD,71,0,0.0955114,0.0732236,-0.00351001,0.00130058
CHD,72,0,0.0924554,0.0733792,-0.00272103,0.000356083
CHD,73,0,0.0922636,0.070895,-0.00177629,0.00312287
CHD,74,0,0.093753,0.0688968,-0.0057111,-0.000472846
CHD,75,0,0.0950609,0.0708588,-0.00270503,8.70188e-05
CHD,76,0,0.0952458,0.0717542,-0.00519731,0.00205827
CHD,77,0,0.0967947,0.0722587,-0.00610964,0.00194218
CHD,78,0,0.0943356,0.0737846,-0.00472399,0.00271006
CHD,79,0,0.0957532,0.0733512,-0.00211654,0.00216324
CHD,80,0,0.0934949,0.0718854,-0.00552308,0.000958778
CHD,81,0,0.0921344,0.0705346,-0.00196423,0.00125344
CHD,82,0,0.0939298,0.0734868,-0.00446413,-0.00063493
CHD,83,0,0.093416,0.0695347,-0.00320584,0.000160397
CHD,84,0,0.0940902,0.071261,-0.00567153,0.00267922
CHD,85,0,0.0938328,0.0707127,-0.0029202,0.0018352
MEX,1,0,0.0547082,-0.0158649,-0.0140354,-0.0206324
MEX,2,0,0.0548168,-0.024808,-0.0139797,-0.0173288
MEX,4,0,0.0539628,-0.0337425,-0.013637,-0.0156363
MEX,5,0,0.0477602,-0.0258671,-0.0116898,-0.0185303
MEX,6,0,0.0464657,-0.0600608,-0.0163216,-0.00694085
MEX,7,0,0.0541342,-0.0485473,-0.0154671,-0.00918317
MEX,9,0,0.0573954,-0.0215043,-0.0134965,-0.0199353
MEX,10,0,0.0536844,-0.0514908,-0.0137774,-0.0112538
MEX,12,0,0.0496343,-0.0389154,-0.0154132,-0.0153093
MEX,13,0,0.0592951,-0.0138663,-0.0144003,-0.0223521
MEX,15,0,0.066127,-0.0213352,-0.014034,-0.0186744
MEX,16,0,0.059877,-0.0302625,-0.0145006,-0.0178637
MEX,17,0,0.0686847,-0.0058793,-0.0105372,-0.0231459
MEX,18,0,0.052603,-0.0447153,-0.0144799,-0.00885402
MEX,19,0,0.0510492,-0.0464568,-0.0172456,-0.0136432
MEX,20,0,0.0410726,-0.0720231,-0.0176957,-0.00771614
MEX,21,0,0.0486078,-0.0530664,-0.0147763,-0.00793041
MEX,23,0,0.0434066,-0.0547958,-0.0143665,-0.00787713
MEX,26,0,0.0551117,-0.0540804,-0.0139909,-0.0109013
MEX,27,0,0.0492343,-0.0480865,-0.0179599,-0.0102799
MEX,29,0,0.0607963,-0.010455,-0.0136217,-0.0227838
MEX,30,0,0.0512122,-0.0280814,-0.0139562,-0.0150159
MEX,33,0,0.0533531,-0.0320857,-0.0136297,-0.0153874
MEX,35,0,0.0437567,-0.0319404,-0.0143429,-0.0170059
MEX,36,0,0.0459845,-0.0319032,-0.0144671,-0.0177833
MEX,38,0,0.0694786,-0.009641,-0.0135388,-0.023382
MEX,43,0,0.054591,-0.0304764,-0.0156445,-0.0147549
MEX,44,0,0.0583893,-0.0347424,-0.0114655,-0.0139529
MEX,45,0,0.0547118,-0.0300012,-0.01573,-0.0183016
MEX,46,0,0.0478621,-0.0512222,-0.0130469,-0.00961742
MEX,48,0,0.0508413,-0.0331015,-0.014148,-0.0160043
MEX,49,0,0.0590274,-0.0137914,-0.0125541,-0.0197556
MEX,51,0,0.0572988,-0.034773,-0.0146215,-0.0170179
MEX,53,0,0.0396493,-0.058948,-0.0160455,-0.00957316
MEX,55,0,0.0579763,-0.0215979,-0.0132012,-0.0202507
MEX,56,0,0.0654492,-0.0117463,-0.0127163,-0.0217195
MEX,62,0,0.0483098,-0.0531301,-0.0168412,-0.00852455
MEX,63,0,0.0505793,-0.0324074,-0.012678,-0.016645
MEX,64,0,0.054673,-0.0251129,-0.0157327,-0.018976
MEX,65,0,0.0554331,-0.0376143,-0.0111258,-0.0135461
MEX,67,0,0.0557192,-0.0230736,-0.0139412,-0.0168735
MEX,68,0,0.0551898,-0.0176129,-0.0115287,-0.0214576
MEX,70,0,0.0492159,-0.0403315,-0.0160726,-0.0143584
MEX,71,0,0.0551199,-0.0342043,-0.0113066,-0.0180875
MEX,72,0,0.0557945,-0.0227088,-0.0135535,-0.017148
MEX,73,0,0.0491244,-0.0517148,-0.0158255,-0.00818085
MEX,74,0,0.0494896,-0.0329526,-0.0103965,-0.0141356
MEX,75,0,0.0550448,-0.0350582,-0.0133896,-0.0169099
MEX,76,0,0.040755,-0.0817514,-0.0179328,-0.00456911
MEX,77,0,0.0465365,-0.0556358,-0.0156512,-0.00946253
GIH,1,0,0.0484666,-0.0388411,0.0744702,-0.000254408
GIH,2,0,0.0497074,-0.0372645,0.0728356,-0.000726186
GIH,3,0,0.0484397,-0.0380759,0.0719322,-0.000441908
GIH,4,0,0.050828,-0.0371185,0.0715206,-0.000613477
GIH,5,0,0.0483976,-0.0336458,0.0600919,0.00179494
GIH,6,0,0.0481497,-0.0427893,0.0564715,0.000799853
GIH,7,0,0.0502723,-0.0370086,0.0732279,-0.000132791
GIH,8,0,0.0480114,-0.0478447,0.0535958,0.0012929
GIH,9,0,0.0478895,-0.0349914,0.0604246,0.0010901
GIH,10,0,0.0504423,-0.0377777,0.0693891,4.58476e-05
GIH,11,0,0.0503383,-0.0377189,0.0668011,0.000479057
GIH,12,0,0.0490949,-0.0368243,0.0721035,-0.000683566
GIH,13,0,0.0511128,-0.0382911,0.0706162,8.29396e-05
GIH,14,0,0.0493281,-0.0405091,0.0703789,-0.000984254
GIH,15,0,0.0495058,-0.0387741,0.0740951,9.55282e-05
GIH,16,0,0.0510816,-0.037633,0.0717576,-0.00219342
GIH,17,0,0.0483992,-0.0430455,0.0571939,0.000289704
GIH,18,0,0.0493575,-0.0479376,0.0545297,0.00115265
GIH,19,0,0.0495313,-0.0394428,0.0573899,-0.000730629
GIH,20,0,0.0466129,-0.0379084,0.0758523,0.00212459
GIH,21,0,0.0503516,-0.0407118,0.0560402,0.000723112
GIH,22,0,0.0485087,-0.0375283,0.0738464,0.00268282
GIH,23,0,0.0497614,-0.0367037,0.0735695,-0.00110127
GIH,24,0,0.0499795,-0.0384215,0.073654,-0.000752943
GIH,25,0,0.0501281,-0.0397116,0.0652798,0.00153732
GIH,26,0,0.0479834,-0.0422405,0.0719145,-0.000359919
GIH,27,0,0.0483982,-0.0391348,0.069693,0.00281692
GIH,28,0,0.0510673,-0.0386708,0.0712818,0.00113031
GIH,29,0,0.04951,-0.0394573,0.070158,-0.00123156
GIH,30,0,0.049673,-0.047734,0.0565039,0.000644083
GIH,31,0,0.04684,-0.0513672,0.0478366,3.14884e-05
GIH,32,0,0.0499432,-0.0389781,0.0697609,0.000895611
GIH,33,0,0.0491472,-0.038983,0.0738388,0.000326977
GIH,34,0,0.0482281,-0.0403324,0.0728687,-0.000328763
GIH,35,0,0.048187,-0.0431544,0.0551574,0.00136806
GIH,36,0,0.0504724,-0.0493587,0.0457875,-0.00145165
GIH,37,0,0.0496518,-0.0429183,0.056456,-0.00123814
GIH,38,0,0.048211,-0.0532619,0.0417693,-0.0026453
GIH,39,0,0.0470104,-0.0544589,0.0386476,0.000492435
GIH,40,0,0.0496327,-0.0421852,0.0707852,-5.85848e-05
GIH,41,0,0.0500815,-0.0307588,0.0645356,0.00231925
GIH,42,0,0.0496586,-0.052001,0.0423662,-0.00234494
GIH,43,0,0.0500964,-0.0364257,0.0708217,0.00112073
GIH,44,0,0.0494302,-0.0410054,0.0697684,0.000754219
